date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:27	85295/85295	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:23%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/batteries.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/batteries.html	(from )
09:58:28	85383/85383	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:27%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/screen-protectors.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/screen-protectors.html	(from )
09:58:31	85333/85333	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:28%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/memory-cards.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/memory-cards.html	(from )
09:58:33	85389/85389	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:31%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/cables-adapters.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/cables-adapters.html	(from )
09:58:35	85269/85269	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:33%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/chargers.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/chargers.html	(from )
09:58:37	85231/85231	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:35%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/cases.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/cases.html	(from )
09:58:39	85881/85881	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:37%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras.html	(from )
09:58:41	85253/85253	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:40%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras/digital-cameras.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras/digital-cameras.html	(from )
09:58:43	85203/85203	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:41%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras/camcorders.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras/camcorders.html	(from )
09:58:46	85139/85139	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:43%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras/lenses.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras/lenses.html	(from )
09:58:47	85333/85333	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:46%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras/filters.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras/filters.html	(from )
09:58:50	85165/85165	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:48%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/cameras/tripods.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/cameras/tripods.html	(from )
09:58:52	85771/85771	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:50%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/computers.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/computers.html	(from )
09:58:54	85175/85175	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:52%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/computers/laptops.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/computers/laptops.html	(from )
09:58:58	85239/85239	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:54%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/computers/hard-drives.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/computers/hard-drives.html	(from )
09:59:00	85201/85201	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:58:58%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/computers/monitors.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/computers/monitors.html	(from )
09:59:02	85213/85213	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:00%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/computers/processors.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/computers/processors.html	(from )
09:59:04	84133/84133	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:02%20GMT	http://ultimo.infortis-themes.com/demo/second2/downloadable.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/downloadable.html	(from )
09:59:05	97729/97729	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:04%20GMT	http://ultimo.infortis-themes.com/demo/second2/about-magento-demo-store	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/about-magento-demo-store.html	(from )
09:59:08	119387/119387	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:05%20GMT	http://ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag5.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag5.html	(from )
09:59:09	119337/119337	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:07%20GMT	http://ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag6.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag6.html	(from )
09:59:09	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/53/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/53/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:10	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:10	121418/121418	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag7.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag7.html	(from )
09:59:14	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:11%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/54/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/54/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:14	121231/121231	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:10%20GMT	http://ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag8.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/fashion/bags-purses/bags/bag8.html	(from )
09:59:15	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/55/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/55/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:16	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:17	147310/147310	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/smartphones/phone3.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/smartphones/phone3.html	(from )
09:59:17	2959/2959	---M--	200	added ('OK')	image/png	etag:%226198424-b8f-4d9e057560700%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/banner/03.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/banner/03.png	(from )
09:59:18	2014/2014	---M--	200	added ('OK')	image/png	etag:%226198425-7de-4d9e06dbf5500%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/banner/04.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/banner/04.png	(from )
09:59:18	16427/16427	---M--	200	added ('OK')	image/jpeg	etag:%226198420-402b-4d9a5f8cf2980%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/02.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/menu/02.jpg	(from )
09:59:18	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:18%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/56/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/56/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:18	3926/3926	---M--	200	added ('OK')	image/png	etag:%2261984ce-f56-4d9df7f913600%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/01.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/01.png	(from )
09:59:19	4220/4220	---M--	200	added ('OK')	image/png	etag:%2261984cf-107c-4d9dfa0781000%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/02.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/02.png	(from )
09:59:19	3910/3910	---M--	200	added ('OK')	image/png	etag:%2261984d0-f46-4d9e02fff3a00%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/03.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/menu/custom/03.png	(from )
09:59:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:18%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9mYXNoaW9uL2JhZ3MtcHVyc2VzL2JhZ3MuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:20	827/827	---M--	200	added ('OK')	image/png	etag:%2261984bd-33b-4d9b28d9b1680%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/paintbrush.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/paintbrush.png	(from )
09:59:20	506/506	---M--	200	added ('OK')	image/png	etag:%2261984be-1fa-4d9b29bcaae00%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/responsive.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/responsive.png	(from )
09:59:20	708/708	---M--	200	added ('OK')	image/png	etag:%2261984bf-2c4-4d9b2e332b580%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/star.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/infortis/ultimo/icons/large/star.png	(from )
09:59:22	141728/141728	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:20%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress1.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress1.html	(from )
09:59:23	33192/33192	---M--	200	added ('OK')	image/png	etag:%226198436-81a8-4efedb1326480%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/slideshow/s2_2.png	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/slideshow/s2_2.png	(from )
09:59:24	152298/152298	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:23%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress2.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress2.html	(from )
09:59:25	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:24%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/1/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/1/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:25	13245/13245	---M--	200	added ('OK')	image/jpeg	etag:%226190c62-33bd-4f0a4630de380%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/196x/040ec09b1e35df139433887a97daa66f/m/o/model1d.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/196x/040ec09b1e35df139433887a97daa66f/m/o/model1d.jpg	(from )
09:59:25	9363/9363	---M--	200	added ('OK')	image/jpeg	etag:%226190c63-2493-4f0a4630de380%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/196x/040ec09b1e35df139433887a97daa66f/m/o/model1e.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/196x/040ec09b1e35df139433887a97daa66f/m/o/model1e.jpg	(from )
09:59:27	142056/142056	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:25%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress7.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress7.html	(from )
09:59:28	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:27%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/6/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/6/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:29	140498/140498	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:27%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress4.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress4.html	(from )
09:59:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:28%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:29%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/15/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/15/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:29	114255/114255	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:28%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress5.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress5.html	(from )
09:59:30	115259/115259	---M--	200	added ('OK')	image/jpeg	etag:%226198435-1c23b-4e57bebe16d00%22	http://ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/slideshow/s2_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/wysiwyg/demo/infortis/ultimo/slideshow/s2_1.jpg	(from )
09:59:31	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:29%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:33	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:30%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/8/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/8/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:33	136955/136955	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:30%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress6.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress6.html	(from )
09:59:34	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:33%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/13/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/13/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:35	147817/147817	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:33%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress3.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress3.html	(from )
09:59:35	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:33%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/13/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/13/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:35	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:34%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/14/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/14/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:35	116212/116212	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:34%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html	(from )
09:59:36	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:35%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/14/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/14/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:37	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:36%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/7/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/7/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:37	132609/132609	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2008:59:36%20GMT	http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html	(from )
09:59:38	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:37%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/16/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/16/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
09:59:38	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2008:59:36%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/7/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/7/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi8,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/)
